,full_name,age,religion,workclass,demographic_characteristic,relationship,race,workclass,town,Cluster Id - KMeans
21831,Mr. Graham Bond,39.0,Christianity,Private,160035.0,Husband,White,Private,Swindon,2
21832,Dr. Charlie Buckley,50.0,Christianity,Private,167886.0,Husband,White,Private,Bristol,2
21834,Dr. Justin Clarke,59.0,Not Stated,Self-emp-inc,200453.0,Husband,White,Self-emp-inc,Khanhaven,2
21836,Christopher Day,35.0,Hinduism,Private,37210.0,Own-child,White,Private,Edinburgh,2
21840,Mr. Kyle Mohammad West,43.0,Islam,Private,226902.0,Husband,White,Private,Webbshire,2
21842,Miss Danny Hewitt,36.0,Christianity,Private,116608.0,Not-in-family,White,Private,Edinburgh,2
21843,Dr. Lewis Leah Patel,60.0,Christianity,Private,99131.0,Not-in-family,White,Private,Swindon,2
21845,Clifford Powell,52.0,Christianity,Local-gov,186117.0,Husband,White,Local-gov,Swindon,2
21848,Ms. Leon Parry,69.0,Christianity,Private,130413.0,Not-in-family,White,Private,Edinburgh,2
21849,Mrs. Daniel Arnold,44.0,Christianity,Private,111949.0,Wife,White,Private,Leeds,2
21853,Ms. Marc Knight,74.0,Christianity,Private,316119.0,Not-in-family,White,Private,Edinburgh,2
21860,Mrs. Martin Taylor,40.0,Christianity,Self-emp-not-inc,237293.0,Wife,White,Self-emp-not-inc,Swindon,2
21862,Alexander Molly Roberts,59.0,Christianity,Private,203735.0,Unmarried,White,Private,Edinburgh,2
21865,Miss Iain Rebecca Jones,45.0,Christianity,Private,240841.0,Not-in-family,White,Private,Oxford,2
21868,Mr. Alan Terry Wade,46.0,Christianity,Self-emp-not-inc,176814.0,Husband,White,Self-emp-not-inc,Swindon,2
21869,Dr. Joe McDonald,51.0,Christianity,Local-gov,133336.0,Husband,White,Local-gov,East Juliaview,2
21871,Aaron Watts,68.0,Christianity,?,37170.0,Not-in-family,White,?,Edinburgh,2
21877,Mrs. Henry Turner,74.0,Christianity,?,166343.0,Not-in-family,Black,?,Edinburgh,2
21878,Mrs. Graeme Fletcher,63.0,Christianity,Private,131117.0,Unmarried,White,Private,Edinburgh,2
21884,Mrs. Clive Hall,70.0,Christianity,Local-gov,334666.0,Not-in-family,White,Local-gov,Edinburgh,2
21885,Graham Luke Watts,66.0,Other religions,?,191380.0,Husband,White,?,Leeds,2
21886,Adam James Fraser,56.0,Christianity,Private,104272.0,Husband,White,Private,Leeds,2
21890,Dr. Brett Dale Robertson,65.0,Christianity,Private,140576.0,Husband,White,Private,Edinburgh,2
21892,Malcolm Taylor,54.0,Christianity,Private,277471.0,Husband,White,Private,Swindon,2
21894,Abdul Jonathan Barrett,61.0,Christianity,Private,204908.0,Husband,White,Private,Leeds,2
21897,Mrs. Victor Berry,58.0,Christianity,Local-gov,259216.0,Not-in-family,White,Local-gov,Edinburgh,2
21898,Miss Aaron Baker,37.0,Christianity,State-gov,270278.0,Unmarried,White,State-gov,Edinburgh,2
21899,Mr. Ryan Rhys Watts,56.0,Christianity,Private,238806.0,Husband,White,Private,Edinburgh,2
21900,Mr. Russell Joyce,37.0,Christianity,Private,111128.0,Not-in-family,White,Private,Oxford,2
21903,Mr. Stewart Cunningham,66.0,Christianity,Self-emp-not-inc,274451.0,Husband,White,Self-emp-not-inc,Edinburgh,2
21906,Henry Shaun Dickinson,68.0,Christianity,Self-emp-not-inc,123393.0,Husband,White,Self-emp-not-inc,Swindon,2
21911,Leigh Marshall,74.0,Not Stated,Self-emp-inc,130329.0,Husband,White,Self-emp-inc,Edinburgh,2
21912,Dr. Martyn Stacey Mann,35.0,Christianity,State-gov,56964.0,Wife,White,State-gov,Swindon,2
21915,Mr. Jeremy Khan,57.0,Christianity,Self-emp-not-inc,56480.0,Husband,White,Self-emp-not-inc,Leeds,2
21917,Aaron Frederick Macdonald,55.0,Christianity,Private,154580.0,Husband,Black,Private,Edinburgh,2
21921,Kyle Murphy,69.0,Christianity,Self-emp-not-inc,365020.0,Husband,White,Self-emp-not-inc,Edinburgh,2
21922,Miss Scott Hollie Houghton,30.0,Christianity,Private,160512.0,Own-child,White,Private,Edinburgh,2
21926,Ms. Stuart Kelly,55.0,Christianity,Private,217718.0,Unmarried,Black,Private,Edinburgh,2
21927,Ms. Leon Emma Wright,56.0,Christianity,Private,105281.0,Not-in-family,White,Private,Edinburgh,2
21928,Jacob Hughes,40.0,Christianity,?,361838.0,Wife,White,?,East Conormouth,2
21930,Alex Diane Reynolds,49.0,Christianity,Private,39530.0,Not-in-family,White,Private,Edinburgh,2
21931,Mr. Glenn Thomas Williams,66.0,Christianity,Self-emp-not-inc,212185.0,Husband,White,Self-emp-not-inc,Bristol,2
21935,Iain Saunders,51.0,Christianity,Private,159755.0,Husband,White,Private,Leeds,2
21936,Reece Diana Perkins,43.0,Christianity,Private,191765.0,Other-relative,Black,Private,Edinburgh,2
21938,Barry Kim Mills,43.0,Christianity,Self-emp-not-inc,113211.0,Wife,White,Self-emp-not-inc,Clarkeshire,2
21942,Miss Paul Henry,65.0,Christianity,Private,398001.0,Not-in-family,White,Private,Edinburgh,2
21943,Mr. Glenn Thomas,54.0,Christianity,Private,31588.0,Husband,White,Private,Swindon,2
21945,Dr. James Abdul Harris,51.0,Christianity,State-gov,231495.0,Husband,White,State-gov,East Juliabury,2
21947,Callum Ross,44.0,Christianity,Private,186916.0,Husband,White,Private,Leicester,2
21948,Ross Lowe,47.0,Christianity,Private,176893.0,Not-in-family,Black,Private,Fowlerland,2
21954,Ms. Connor Hazel Anderson,52.0,Christianity,Private,35305.0,Own-child,White,Private,Edinburgh,2
21955,Dr. Neil Begum,61.0,Not Stated,State-gov,186451.0,Husband,White,State-gov,Swindon,2
21957,Mr. Ian Tom Taylor,41.0,Christianity,Private,207685.0,Not-in-family,White,Private,Edinburgh,2
21960,Harry Tom Ingram,55.0,Christianity,Private,148773.0,Husband,White,Private,Edinburgh,2
21961,Mr. Jack James,63.0,Christianity,Local-gov,68268.0,Husband,White,Local-gov,Leeds,2
21965,Mrs. Stuart Carol Holland,48.0,Christianity,Private,209320.0,Not-in-family,White,Private,Edinburgh,2
21966,Luke Keith Shah,49.0,Christianity,Self-emp-not-inc,56841.0,Husband,White,Self-emp-not-inc,Edinburgh,2
21967,Mr. Hugh Elliott Patel,55.0,Christianity,Private,254627.0,Husband,White,Private,Oxford,2
21968,Mr. Sean Dale Weston,40.0,Christianity,Private,374137.0,Own-child,White,Private,Edinburgh,2
21972,Colin Powell,46.0,Christianity,Private,185437.0,Not-in-family,White,Private,Edinburgh,2
21977,Jordan Lynda Parry,57.0,Christianity,Private,220262.0,Not-in-family,White,Private,Edinburgh,2
21978,Mrs. Aaron Shannon Kent,38.0,Christianity,Private,95654.0,Wife,White,Private,Lake Edwardchester,2
21983,Dr. Denis Adams,51.0,Christianity,Self-emp-not-inc,240236.0,Not-in-family,Black,Self-emp-not-inc,Edinburgh,2
21989,Louis Gerard Hall,51.0,Christianity,Private,106819.0,Own-child,White,Private,Edinburgh,2
21990,Mr. Stuart John Thomson,62.0,Christianity,Private,132917.0,Husband,Black,Private,Edinburgh,2
21991,Ashley Michael Giles,55.0,Christianity,Private,146834.0,Husband,White,Private,Leeds,2
21992,Ryan Barber,56.0,Hinduism,Private,164332.0,Not-in-family,White,Private,Edinburgh,2
22001,Martin Gareth Robinson,39.0,Not Stated,Private,99452.0,Husband,White,Private,New Gavin,2
22004,Joseph Mohammed Patel,60.0,Christianity,Private,123218.0,Husband,White,Private,Edinburgh,2
22005,Mr. Billy Phillips,63.0,Christianity,?,191118.0,Husband,White,?,Swindon,2
22009,Patrick Ashleigh Mason,50.0,Christianity,State-gov,72619.0,Unmarried,White,State-gov,Edinburgh,2
22014,Mr. Mathew Michael Little,74.0,Christianity,Self-emp-inc,153183.0,Husband,White,Self-emp-inc,Swindon,2
22018,Mr. James Sharpe,45.0,Christianity,Private,104196.0,Husband,White,Private,Oxford,2
22019,Dr. Adam Stewart Short,60.0,Christianity,Self-emp-not-inc,176839.0,Husband,White,Self-emp-not-inc,Swindon,2
22022,Miss Joseph Margaret Baker,74.0,Christianity,?,201986.0,Other-relative,White,?,Edinburgh,2
22026,Daniel Henderson,74.0,Christianity,Self-emp-inc,191540.0,Husband,White,Self-emp-inc,Swindon,2
22028,Miss Raymond Phillips,48.0,Christianity,Private,193553.0,Not-in-family,Black,Private,Edinburgh,2
22029,Jake Davies,60.0,Christianity,Private,121127.0,Not-in-family,White,Private,Edinburgh,2
22031,Mrs. Paul Thomas,54.0,Islam,State-gov,137065.0,Not-in-family,White,State-gov,Leicester,2
22032,Justin Evans,51.0,Christianity,Local-gov,212685.0,Husband,Black,Local-gov,Leeds,2
22035,Mr. Abdul Chapman,35.0,Christianity,Private,225860.0,Husband,White,Private,Leeds,2
22036,Mr. Dominic Walker,44.0,Christianity,Private,129853.0,Not-in-family,Black,Private,Edinburgh,2
22037,Mr. Craig Richards,51.0,Christianity,Private,99925.0,Husband,White,Private,Kaurmouth,2
22038,Elliott Rhodes,58.0,Christianity,Private,227800.0,Not-in-family,Black,Private,Edinburgh,2
22039,Jack Jones,56.0,Christianity,State-gov,111130.0,Own-child,Asian-Pac-Islander,State-gov,Edinburgh,2
22041,Gary Ann Ferguson,48.0,Not Stated,Private,275095.0,Not-in-family,White,Private,Edinburgh,2
22044,Ms. James Brady,39.0,Christianity,Private,193372.0,Own-child,White,Private,Edinburgh,2
22047,Mrs. Elliott Donnelly,41.0,Christianity,Federal-gov,196456.0,Own-child,White,Federal-gov,Edinburgh,2
22048,Joe Gavin Watson,42.0,Christianity,Private,34037.0,Not-in-family,White,Private,Leeds,2
22049,Dr. Ross Webb,53.0,Not Stated,Private,174964.0,Husband,White,Private,Bristol,2
22053,Ms. George Houghton,58.0,Christianity,Private,242670.0,Unmarried,White,Private,Edinburgh,2
22056,Mr. Christian Webster,47.0,Christianity,Private,113390.0,Husband,White,Private,Edinburgh,2
22060,Mr. Thomas Bruce Lawrence,61.0,Islam,Federal-gov,129379.0,Husband,White,Federal-gov,West Carolynview,2
22063,Gavin Welch,47.0,Christianity,Private,82797.0,Husband,White,Private,Marieburgh,2
22065,Stanley Noble,40.0,Christianity,Self-emp-inc,218558.0,Husband,White,Self-emp-inc,Swindon,2
22066,Guy Pratt,39.0,Christianity,Private,207568.0,Husband,White,Private,New Jemma,2
22068,Mr. Rhys Jones,55.0,Christianity,Self-emp-not-inc,200960.0,Husband,White,Self-emp-not-inc,Swindon,2
22069,Charles Hyde,60.0,Christianity,Private,232337.0,Not-in-family,White,Private,Edinburgh,2
22072,Mr. Brandon Rees,49.0,Sikhism,?,481987.0,Husband,White,?,Sunderland,2
22075,Mrs. Owen Michelle Gilbert,39.0,Christianity,Private,175390.0,Unmarried,Black,Private,Edinburgh,2
22079,Miss Jack Williamson,53.0,Christianity,Private,98752.0,Unmarried,White,Private,Edinburgh,2
22080,Ms. Derek Cooper,51.0,Not Stated,Local-gov,218382.0,Unmarried,Black,Local-gov,Edinburgh,2
22083,Mr. Paul Barker,40.0,Christianity,Private,137142.0,Husband,White,Private,Edinburgh,2
22084,Mr. William Gavin Preston,61.0,Christianity,Private,241013.0,Not-in-family,Black,Private,Edinburgh,2
22086,Miss Leigh Amelia Hughes,42.0,Not Stated,?,152880.0,Not-in-family,Black,?,Edinburgh,2
22088,Mr. Tom Brown,43.0,Islam,Private,113324.0,Husband,White,Private,Swindon,2
22092,Dr. Leon Josh Watson,42.0,Christianity,Self-emp-not-inc,185129.0,Husband,White,Self-emp-not-inc,Swindon,2
22093,Howard Colin Yates,52.0,Christianity,Private,61270.0,Husband,White,Private,Sunderland,2
22094,Dr. Ronald Bowen,39.0,Christianity,Self-emp-inc,124685.0,Not-in-family,Asian-Pac-Islander,Self-emp-inc,Edinburgh,2
22095,Mr. Mohammad West,69.0,Christianity,Self-emp-not-inc,76968.0,Husband,White,Self-emp-not-inc,Edinburgh,2
22096,Gerard Ian Adams,63.0,Christianity,?,310396.0,Husband,White,?,Ashtonbury,2
22100,Mr. Leon Mitchell,56.0,Not Stated,Private,306164.0,Husband,Black,Private,Edinburgh,2
22101,Mr. Declan Thornton,43.0,Christianity,Self-emp-not-inc,33795.0,Husband,White,Self-emp-not-inc,Oxford,2
22102,Ms. Elliot Gregory,49.0,Christianity,Private,47686.0,Wife,White,Private,Edinburgh,2
22103,Mr. Gavin Mitchell,53.0,Not Stated,Private,400004.0,Husband,White,Private,Swindon,2
22107,Shane Carter,48.0,Christianity,Private,278322.0,Husband,White,Private,Swindon,2
22111,Duncan Jones,46.0,Christianity,Private,44791.0,Not-in-family,White,Private,Oxford,2
22112,Owen Geoffrey Smith,38.0,Not Stated,Private,31964.0,Husband,White,Private,Bristol,2
22113,Mr. Craig Joseph Dunn,60.0,Islam,State-gov,352156.0,Husband,White,State-gov,Swindon,2
22115,Mrs. Jason Eleanor Carr,58.0,Other religions,Private,89182.0,Not-in-family,White,Private,Edinburgh,2
22118,Mr. Gary Tony Watson,50.0,Christianity,Self-emp-not-inc,132716.0,Husband,White,Self-emp-not-inc,Swindon,2
22119,Mr. Max Howard,69.0,Christianity,Private,218637.0,Husband,White,Private,Swindon,2
22123,Mrs. Eric Jenna Jones,46.0,Christianity,Private,199625.0,Unmarried,White,Private,Edinburgh,2
22126,Albert Kennedy,37.0,Christianity,Private,113120.0,Not-in-family,White,Private,Edinburgh,2
22128,Patrick Parker,60.0,Christianity,Private,510072.0,Husband,White,Private,Edinburgh,2
22129,Mr. Samuel Williams,49.0,Christianity,Self-emp-inc,54190.0,Husband,White,Self-emp-inc,Swindon,2
22130,Mr. Benjamin Mills,53.0,Christianity,Self-emp-inc,134793.0,Husband,White,Self-emp-inc,Swindon,2
22133,Shane Stevenson,51.0,Christianity,Private,174655.0,Husband,White,Private,Swindon,2
22134,Mr. Marcus Mohammad Taylor,64.0,Christianity,?,97823.0,Husband,White,?,Leeds,2
22135,Donald Brett Adams,39.0,Christianity,Self-emp-not-inc,344480.0,Husband,White,Self-emp-not-inc,Edinburgh,2
22136,Christopher Sharpe,48.0,Islam,Private,176732.0,Not-in-family,White,Private,Edinburgh,2
22137,Sean Leonard Warren,61.0,Christianity,Private,143932.0,Husband,White,Private,Swindon,2
22140,Mr. Nigel Phillip Murphy,40.0,Christianity,Private,257942.0,Husband,White,Private,South Peterstad,2
22141,Mohammed Young,55.0,Not Stated,Local-gov,253062.0,Husband,White,Local-gov,South Alicetown,2
22149,Miss Adrian Thomas,46.0,Christianity,Private,140782.0,Not-in-family,White,Private,Leeds,2
22155,Russell Taylor,44.0,Christianity,Private,193672.0,Husband,White,Private,Oxford,2
22156,Kevin Russell,51.0,Christianity,Local-gov,143865.0,Not-in-family,White,Local-gov,Edinburgh,2
22158,Mr. Connor Smith,35.0,Christianity,State-gov,204461.0,Husband,White,State-gov,Edinburgh,2
22159,Mr. Jake Taylor,35.0,Christianity,Private,137088.0,Other-relative,Amer-Indian-Eskimo,Private,Leeds,2
22160,Leigh David King,42.0,Christianity,Private,149102.0,Husband,White,Private,Swindon,2
22161,Mrs. Robert Diane Payne,53.0,Christianity,Private,182855.0,Unmarried,White,Private,Edinburgh,2
22167,Hugh Lydia Barry,42.0,Christianity,Private,88368.0,Not-in-family,White,Private,Leeds,2
22170,Miss Jake Short,56.0,Christianity,Private,34626.0,Not-in-family,White,Private,Edinburgh,2
22179,Mr. Phillip Leonard,45.0,Christianity,Private,473171.0,Husband,White,Private,Bristol,2
22180,Mr. Bryan Carl Harris,44.0,Christianity,Private,236985.0,Husband,Black,Private,Swindon,2
22181,Ms. Harry Heather Davies,36.0,Judaism,?,226379.0,Other-relative,White,?,Edinburgh,2
22183,Elliott Wong,35.0,Hinduism,Private,207568.0,Own-child,White,Private,Edinburgh,2
22185,Steven Collins,46.0,Christianity,Private,98765.0,Unmarried,White,Private,Edinburgh,2
22189,Ms. Jack Leah Martin,53.0,Christianity,Private,177465.0,Unmarried,White,Private,Edinburgh,2
22192,Ms. Steven Davies,41.0,Christianity,Private,289748.0,Not-in-family,White,Private,Leeds,2
22197,Ronald Wayne Freeman,62.0,Christianity,Without-pay,170114.0,Husband,White,Without-pay,Edinburgh,2
22198,Aaron Wall,47.0,Christianity,Local-gov,121124.0,Husband,White,Local-gov,New Jack,2
22201,Mr. Terence White,57.0,Christianity,Federal-gov,170603.0,Husband,White,Federal-gov,Swindon,2
22202,Mr. Allan French,52.0,Christianity,Private,74275.0,Husband,White,Private,Swindon,2
22205,Oliver Barrett,50.0,Islam,Private,126754.0,Not-in-family,White,Private,Edwardsberg,2
22206,Mr. Adrian Foster,47.0,Christianity,Private,267205.0,Husband,White,Private,Edinburgh,2
22211,Miss John Carol Skinner,46.0,Christianity,Private,191204.0,Own-child,White,Private,Edinburgh,2
22213,Charles Edward Hayes,48.0,Christianity,Local-gov,51579.0,Husband,White,Local-gov,West Melaniefurt,2
22214,Mrs. Jamie Harriet Hewitt,58.0,Christianity,Self-emp-not-inc,152030.0,Wife,White,Self-emp-not-inc,Swindon,2
22215,Anthony Julie Young,48.0,Christianity,Private,227310.0,Unmarried,Black,Private,Edinburgh,2
22216,Ronald Martyn Dean,42.0,Christianity,Private,55854.0,Husband,White,Private,Swindon,2
22218,Gareth Max Moore,36.0,Christianity,Self-emp-inc,180419.0,Husband,White,Self-emp-inc,Sunderland,2
22219,Clifford Terry White,65.0,Christianity,Private,116084.0,Husband,White,Private,Edinburgh,2
22223,Derek Smart,42.0,Christianity,State-gov,190044.0,Husband,White,State-gov,Swindon,2
22224,Stuart Barker,37.0,Christianity,Self-emp-not-inc,35330.0,Husband,White,Self-emp-not-inc,Edinburgh,2
22226,Mr. Joseph Gibson,52.0,Christianity,Private,145271.0,Husband,Asian-Pac-Islander,Private,Swindon,2
22228,Mr. Jeffrey James,49.0,Christianity,State-gov,106377.0,Husband,White,State-gov,Swindon,2
22230,Mr. Connor Gregory Allen,34.0,Not Stated,Private,58305.0,Husband,White,Private,Edinburgh,2
22238,Dr. Terry Allen,55.0,Christianity,Private,68985.0,Husband,White,Private,Edinburgh,2
22243,Mr. Danny Mitchell Brown,36.0,Christianity,Private,144608.0,Husband,White,Private,Oxford,2
22246,Dr. George Gregory,38.0,Christianity,Private,189251.0,Unmarried,White,Private,Swindon,2
22247,Mohammed Evans,65.0,Christianity,Private,260082.0,Husband,White,Private,Edinburgh,2
22248,Tom Bell,43.0,Christianity,Private,139126.0,Husband,White,Private,Edinburgh,2
22250,Connor Leanne Dodd,37.0,Christianity,Self-emp-not-inc,167691.0,Unmarried,White,Self-emp-not-inc,Edinburgh,2
22253,Dr. Douglas Thompson,47.0,Christianity,Private,248059.0,Husband,White,Private,Edinburgh,2
22256,Duncan Patrick Miller,63.0,Christianity,Private,232308.0,Husband,White,Private,Swindon,2
22259,Jeffrey Lynn Robinson,57.0,Christianity,Private,78707.0,Own-child,White,Private,Edinburgh,2
22265,Mr. Patrick Norman,51.0,Christianity,Private,279461.0,Husband,White,Private,Leicester,2
22270,Victor Smith,47.0,Christianity,Self-emp-inc,206947.0,Not-in-family,White,Self-emp-inc,Edinburgh,2
22272,Max Shaw,49.0,Christianity,Private,34446.0,Husband,White,Private,Swindon,2
22275,Mr. Russell Robin Farmer,57.0,Christianity,Self-emp-not-inc,214323.0,Husband,White,Self-emp-not-inc,Oxford,2
22277,Mr. Keith Tony Farrell,46.0,Christianity,Federal-gov,201127.0,Husband,White,Federal-gov,Swindon,2
22278,Miss Geoffrey Judith Dixon,40.0,Christianity,Private,142886.0,Unmarried,White,Private,Edinburgh,2
22279,Kieran Molly Sullivan,45.0,Christianity,Private,77313.0,Unmarried,White,Private,Edinburgh,2
22282,Miss Adrian Francis,54.0,Christianity,Local-gov,155314.0,Wife,White,Local-gov,Vanessachester,2
22283,Mr. William Webb,73.0,Christianity,Self-emp-not-inc,203289.0,Husband,White,Self-emp-not-inc,Leeds,2
22284,Matthew Bruce Goddard,47.0,Not Stated,Private,117059.0,Husband,Amer-Indian-Eskimo,Private,Edinburgh,2
22285,Miss Terence Kayleigh Smith,33.0,Christianity,Private,178587.0,Unmarried,White,Private,Edinburgh,2
22287,Mr. Adam Allan Gilbert,41.0,Islam,Private,185145.0,Husband,White,Private,Christianside,2
22288,Mr. Roger Mistry,46.0,Christianity,Private,72896.0,Husband,White,Private,Edinburgh,2
22290,Glenn Terence Jones,53.0,Christianity,Self-emp-not-inc,174752.0,Not-in-family,White,Self-emp-not-inc,Leeds,2
22294,Mr. Kevin Hodgson,61.0,Not Stated,?,139391.0,Husband,White,?,Swindon,2
22295,Leigh Dean Baker,38.0,Christianity,Private,198170.0,Husband,White,Private,Edinburgh,2
22296,Mrs. John Green,50.0,Christianity,Private,188515.0,Unmarried,White,Private,Edinburgh,2
22297,Mr. Jason Harrison,40.0,Christianity,Self-emp-not-inc,177810.0,Husband,White,Self-emp-not-inc,Leeds,2
22298,Ashley Thomas,49.0,Christianity,Private,188432.0,Husband,White,Private,Swindon,2
22300,Mr. Kieran Guy Holmes,40.0,Christianity,Self-emp-not-inc,129298.0,Husband,White,Self-emp-not-inc,Edinburgh,2
22314,Allan Baker,35.0,Christianity,Private,179877.0,Husband,White,Private,Edinburgh,2
22318,Mr. Dennis Cook,47.0,Christianity,Private,159726.0,Husband,White,Private,Swindon,2
22321,Mr. Nicholas Hawkins,61.0,Christianity,?,141221.0,Husband,Asian-Pac-Islander,?,Edinburgh,2
22323,Dominic Cook,68.0,Christianity,Private,336163.0,Husband,White,Private,Edinburgh,2
22324,Dr. Jeremy Green,57.0,Not Stated,Private,112840.0,Husband,White,Private,Swindon,2
22326,Mr. Iain Finch,54.0,Christianity,Private,165745.0,Husband,White,Private,Swindon,2
22329,Mr. Elliot Geoffrey Jones,48.0,Christianity,Self-emp-not-inc,197702.0,Husband,White,Self-emp-not-inc,Oxford,2
22332,Mr. Roy Hyde,51.0,Christianity,Private,53833.0,Husband,White,Private,Oxford,2
22334,Mr. Jacob Mohamed Taylor,42.0,Christianity,Private,433170.0,Husband,White,Private,Swindon,2
22336,Donald Morton,39.0,Christianity,Private,172538.0,Unmarried,White,Private,Edinburgh,2
22341,Jack Robert Mason,55.0,Christianity,Federal-gov,35576.0,Husband,White,Federal-gov,East Marianside,2
22343,Mr. Luke Johnson,33.0,Christianity,State-gov,317647.0,Own-child,White,State-gov,Edinburgh,2
22345,Glenn Hardy,54.0,Christianity,Private,220055.0,Unmarried,White,Private,Edinburgh,2
22346,Dr. Terence Andrew Roberts,55.0,Buddhism,Private,231482.0,Husband,White,Private,Swindon,2
22347,Antony Morris,68.0,Islam,Private,335979.0,Not-in-family,White,Private,Edinburgh,2
22349,Declan Abbie Chambers,37.0,Christianity,Private,89559.0,Wife,White,Private,Swindon,2
22353,Dr. Justin Davies,59.0,Not Stated,Self-emp-inc,182062.0,Husband,White,Self-emp-inc,Davisland,2
22356,Mrs. Stanley Reynolds,51.0,Christianity,Private,21698.0,Not-in-family,White,Private,Edinburgh,2
22359,Miss Jordan Jackson,60.0,Not Stated,Private,121865.0,Not-in-family,Black,Private,Edinburgh,2
22361,Ashley Damien Martin,43.0,Christianity,?,218558.0,Husband,White,?,Edinburgh,2
22367,Ms. Craig Simmons,50.0,Christianity,Private,98010.0,Not-in-family,White,Private,Edinburgh,2
22368,Mr. Conor Pearson,46.0,Christianity,Private,207677.0,Not-in-family,White,Private,Edinburgh,2
22369,Mr. Sean Tucker,59.0,Islam,?,361870.0,Husband,Black,?,Edinburgh,2
22370,Russell Thompson,56.0,Christianity,Private,266091.0,Not-in-family,White,Private,Edinburgh,2
22372,Derek Timothy Baker,74.0,Christianity,Self-emp-not-inc,206682.0,Husband,White,Self-emp-not-inc,Edinburgh,2
22374,Brian Stephenson,62.0,Christianity,Private,201928.0,Unmarried,Black,Private,Edinburgh,2
22380,Mrs. Francis Hughes,51.0,Christianity,Local-gov,47415.0,Wife,White,Local-gov,Edinburgh,2
22387,Samuel Morgan,43.0,Christianity,Self-emp-not-inc,93853.0,Husband,White,Self-emp-not-inc,Oxford,2
22391,Mr. Henry Hunter,44.0,Christianity,Private,196545.0,Husband,White,Private,Swindon,2
22392,Liam Ford,47.0,Christianity,Private,144844.0,Husband,White,Private,Oxford,2
22394,Douglas Webster,74.0,Islam,?,135601.0,Husband,White,?,Oxford,2
22395,Mr. Alexander Pritchard,37.0,Christianity,Private,409189.0,Husband,White,Private,Edinburgh,2
22396,Miss Alexander Gemma Wilson,51.0,Christianity,Private,23686.0,Other-relative,White,Private,Swindon,2
22399,Mr. Owen Joseph Mellor,44.0,Christianity,Local-gov,73199.0,Unmarried,Asian-Pac-Islander,Local-gov,Edinburgh,2
22401,Ms. Nicholas Thomson,30.0,Christianity,Private,79481.0,Not-in-family,White,Private,Edinburgh,2
22403,Miss Ashley Lydia West,35.0,Islam,Private,100950.0,Unmarried,White,Private,Edinburgh,2
22404,Brandon Porter,44.0,Christianity,Local-gov,56651.0,Husband,White,Local-gov,Swindon,2
22416,Joe Farrell,53.0,Christianity,Private,162238.0,Husband,White,Private,Swindon,2
22420,Mr. Denis Stewart,45.0,Christianity,Private,227065.0,Husband,White,Private,New Jamie,2
22422,Miss Alexander Harding,32.0,Islam,Private,259705.0,Own-child,White,Private,Edinburgh,2
22423,Mr. Ben Holmes,59.0,Christianity,Private,322013.0,Husband,White,Private,East Olivia,2
22424,Mr. Jacob Kevin Burton,41.0,Christianity,Private,49797.0,Husband,White,Private,Edinburgh,2
22426,Mohammed Wilson,47.0,Christianity,Private,266275.0,Unmarried,White,Private,Edinburgh,2
22429,Mr. Vincent Kennedy,48.0,Christianity,Private,107231.0,Husband,White,Private,North Jordan,2
22435,Miss James Rice,45.0,Christianity,Private,246392.0,Unmarried,Black,Private,Edinburgh,2
22436,Mrs. Brandon Zoe Gibbons,53.0,Christianity,Private,167033.0,Not-in-family,Black,Private,Oxford,2
22437,Mr. Gareth Johnson,55.0,Islam,Private,143822.0,Husband,White,Private,Joannestad,2
22441,Henry Hugh Sharpe,42.0,Christianity,Private,245975.0,Husband,White,Private,Oxford,2
22442,Damien Lawrence,61.0,Not Stated,Private,34632.0,Not-in-family,White,Private,Leeds,2
22443,Ms. Kenneth Nicole Cook,57.0,Christianity,Private,121362.0,Unmarried,White,Private,Swindon,2
22445,Billy Harry Cooper,45.0,Christianity,Private,165492.0,Husband,White,Private,Sunderland,2
22446,Jake Reid,49.0,Christianity,Private,326048.0,Not-in-family,White,Private,Bristol,2
22447,Dr. Gordon Martin,47.0,Not Stated,Private,250821.0,Unmarried,White,Private,Oxford,2
22448,Mr. Terence Callum Hall,37.0,Christianity,Self-emp-not-inc,154641.0,Not-in-family,White,Self-emp-not-inc,Edinburgh,2
22453,Paul Humphries,63.0,Christianity,Self-emp-not-inc,344128.0,Husband,White,Self-emp-not-inc,Swindon,2
22454,Miss Stewart Fowler,69.0,Christianity,?,180187.0,Not-in-family,White,?,Swindon,2
22458,Kenneth Edwards,48.0,Christianity,Private,336540.0,Husband,White,Private,Leeds,2
22460,Adam Farmer,39.0,Christianity,Private,160192.0,Husband,White,Private,Edinburgh,2
22461,Mrs. Louis Pearce,35.0,Christianity,Private,32126.0,Not-in-family,White,Private,Edinburgh,2
22465,Miss Guy Kay,42.0,Christianity,Private,245565.0,Own-child,White,Private,Edinburgh,2
22466,Ms. Glen Jodie Long,32.0,Christianity,Private,39223.0,Unmarried,Black,Private,Edinburgh,2
22468,Brandon Owen,63.0,Christianity,Private,207385.0,Husband,White,Private,East Douglastown,2
22470,Mr. Connor Richardson,62.0,Christianity,?,141218.0,Husband,White,?,Leeds,2
22472,Ms. Vincent Owen,44.0,Christianity,Private,102114.0,Unmarried,Black,Private,Edinburgh,2
22475,Miss Oliver O'Connor,51.0,Christianity,Private,355551.0,Unmarried,White,Private,Edinburgh,2
