,full_name,age,religion,workclass,demographic_characteristic,relationship,race,workclass,town,Cluster Id - KMeans
31380,Jeffrey Lewis,45.0,Christianity,Federal-gov,316120.0,Unmarried,White,Federal-gov,Edinburgh,0
31381,Mr. Glenn Holloway,27.0,Christianity,Private,82246.0,Not-in-family,White,Private,Edinburgh,0
31382,Mr. Mohammed Thorpe,58.0,Christianity,Self-emp-inc,180211.0,Husband,Asian-Pac-Islander,Self-emp-inc,Swindon,0
31383,Clive Phillips,74.0,Christianity,Private,115306.0,Own-child,White,Private,Edinburgh,0
31384,Reece Brown,41.0,Christianity,Private,145220.0,Unmarried,White,Private,Edinburgh,0
31385,Mr. Elliot Knight,39.0,Christianity,Local-gov,188612.0,Husband,White,Local-gov,Swindon,0
31387,Robert Norton,41.0,Christianity,Private,204235.0,Husband,White,Private,Swindon,0
31389,Miss Dennis Morgan,41.0,Not Stated,Private,114580.0,Wife,White,Private,Oxford,0
31391,Mrs. Joel Hughes,33.0,Buddhism,Private,170154.0,Unmarried,White,Private,Sunderland,0
31393,Mr. Norman Wilkins,23.0,Christianity,Private,33087.0,Husband,White,Private,Edinburgh,0
31394,Mitchell Gail Henry,36.0,Christianity,Private,510072.0,Not-in-family,Black,Private,Edinburgh,0
31397,Miss Scott Sandra Lambert,28.0,Islam,Self-emp-inc,243871.0,Own-child,White,Self-emp-inc,Edinburgh,0
31399,Mr. Jason Justin Dale,33.0,Christianity,Local-gov,342458.0,Not-in-family,White,Local-gov,Oxford,0
31401,Gregory Edwards,44.0,Islam,Private,302424.0,Not-in-family,White,Private,Bristol,0
31403,Mrs. William Gibson,46.0,Christianity,Private,154430.0,Not-in-family,White,Private,Daviesmouth,0
31404,Hugh Ross Carter,58.0,Christianity,State-gov,159021.0,Husband,White,State-gov,Edinburgh,0
31405,Leonard Wood,19.0,Christianity,Private,98605.0,Own-child,White,Private,Edinburgh,0
31406,Mr. Gregory Jason Taylor,60.0,Christianity,Private,117509.0,Husband,White,Private,Leeds,0
31408,Mr. George Lloyd,44.0,Christianity,Self-emp-not-inc,38876.0,Husband,White,Self-emp-not-inc,Leeds,0
31410,Michael Scott,48.0,Christianity,Private,181307.0,Husband,White,Private,Swindon,0
31411,Mr. Declan Bell,21.0,Christianity,Private,157595.0,Husband,White,Private,Edinburgh,0
31412,Harry Gerard Burke,45.0,Christianity,Private,155489.0,Husband,White,Private,Edinburgh,0
31416,Dr. George Barnett,52.0,Christianity,Local-gov,159755.0,Husband,White,Local-gov,Swindon,0
31418,Ms. Damien Banks,50.0,Christianity,Private,28791.0,Not-in-family,White,Private,Edinburgh,0
31420,Jonathan Short,67.0,Christianity,?,163726.0,Husband,White,?,Edinburgh,0
31422,Callum Henderson,38.0,Christianity,Private,131461.0,Wife,Black,Private,Edinburgh,0
31423,Mr. Keith Walsh,32.0,Christianity,Private,19491.0,Not-in-family,White,Private,Edinburgh,0
31424,Mr. Damien Phillips,54.0,Christianity,Private,343242.0,Husband,White,Private,Swindon,0
31425,Mr. Marc Mohammed Akhtar,58.0,Christianity,Self-emp-not-inc,248841.0,Husband,White,Self-emp-not-inc,Swindon,0
31426,Mohammad Louise Warner,30.0,Christianity,Private,46712.0,Not-in-family,White,Private,Edinburgh,0
31427,Mr. Leon Gilbert,34.0,Buddhism,State-gov,318982.0,Husband,White,State-gov,Swindon,0
31428,Mr. Frank Williams,68.0,Christianity,Local-gov,204123.0,Husband,White,Local-gov,Bristol,0
31429,Mrs. Damian Johnson,53.0,Christianity,?,89951.0,Wife,Black,?,Edinburgh,0
31430,Vincent Baker,50.0,Christianity,Private,147629.0,Husband,White,Private,New Lee,0
31431,Victor Natasha Nolan,66.0,Christianity,?,160995.0,Not-in-family,White,?,Edinburgh,0
31433,Mr. Raymond Pearson,59.0,Christianity,Private,175127.0,Husband,White,Private,McKenziechester,0
31435,Dr. Nigel Green,60.0,Christianity,Private,355865.0,Husband,White,Private,Swindon,0
31437,Mr. Victor Kevin Parkes,55.0,Sikhism,Self-emp-not-inc,111625.0,Husband,White,Self-emp-not-inc,Edinburgh,0
31438,Jack Wilson,53.0,Christianity,Self-emp-not-inc,217210.0,Other-relative,Black,Self-emp-not-inc,Edinburgh,0
31439,Derek Oliver Woods,47.0,Christianity,Private,184579.0,Husband,White,Private,Sunderland,0
31440,Mrs. Mitchell Danielle Quinn,61.0,Christianity,Private,101096.0,Not-in-family,White,Private,Swindon,0
31441,Andrew Anderson,60.0,Christianity,Private,160625.0,Not-in-family,White,Private,Leeds,0
31442,Mrs. Charles Tyler,57.0,Christianity,Private,204254.0,Unmarried,Black,Private,Edinburgh,0
31443,Miss Trevor Mitchell,38.0,Christianity,Private,423616.0,Wife,White,Private,Edinburgh,0
31445,Alexander Joan Butler,33.0,Christianity,?,369386.0,Wife,White,?,Swindon,0
31446,Dr. Gavin Johnson,54.0,Christianity,Local-gov,260106.0,Not-in-family,White,Local-gov,Leeds,0
31453,Ms. Martyn Day,30.0,Christianity,Private,162002.0,Own-child,White,Private,Edinburgh,0
31456,Mr. Mohamed George,51.0,Christianity,Self-emp-not-inc,192654.0,Not-in-family,White,Self-emp-not-inc,Edinburgh,0
31458,Mr. Derek Richard Roberts,57.0,Christianity,State-gov,250976.0,Husband,White,State-gov,Edinburgh,0
31459,Mr. Clifford Mark Carr,40.0,Christianity,Private,387068.0,Husband,White,Private,North Glenn,0
31461,Mr. Connor Patel,61.0,Christianity,Private,115023.0,Husband,White,Private,East Kimberleychester,0
31462,Keith Patel,50.0,Christianity,Private,161438.0,Husband,White,Private,North Leanneburgh,0
31463,Maurice Lee,24.0,Christianity,Private,291407.0,Husband,Black,Private,Edinburgh,0
31465,Mr. Karl Denis Taylor,37.0,Christianity,Private,138192.0,Husband,White,Private,North Leanne,0
31467,Brett Smith,19.0,Christianity,Private,203027.0,Not-in-family,White,Private,Edinburgh,0
31468,Keith Andrews,40.0,Not Stated,Private,379919.0,Husband,White,Private,Oxford,0
31469,Mr. Craig Davies,44.0,Christianity,Federal-gov,220563.0,Husband,White,Federal-gov,Swindon,0
31471,Mitchell Hannah Bryant,26.0,Christianity,?,218948.0,Not-in-family,White,?,Edinburgh,0
31472,Ross Gillian King,41.0,Christianity,Local-gov,37848.0,Unmarried,White,Local-gov,Edinburgh,0
31474,Miss Jeremy Jones,23.0,Christianity,Private,199419.0,Wife,White,Private,Edinburgh,0
31475,Mr. Paul Williams,21.0,Christianity,Private,109952.0,Own-child,White,Private,Edinburgh,0
31476,Ms. William Osborne,46.0,Christianity,Private,99086.0,Wife,White,Private,Swindon,0
31478,Kyle Nathan Parsons,74.0,Christianity,Private,226968.0,Husband,White,Private,Edinburgh,0
31479,Mr. Graeme Howard,28.0,Christianity,Private,109001.0,Not-in-family,White,Private,Edinburgh,0
31480,Ben Cunningham,29.0,Christianity,Private,183151.0,Husband,White,Private,Oxford,0
31481,Mr. Lawrence Rhys Ward,62.0,Christianity,Self-emp-not-inc,84409.0,Husband,White,Self-emp-not-inc,Swindon,0
31482,Mrs. Oliver Jenkins,23.0,Christianity,?,283806.0,Not-in-family,White,?,Edinburgh,0
31483,Mrs. Luke Carolyn Burton,34.0,Christianity,Private,168981.0,Own-child,White,Private,Edinburgh,0
31485,Mr. Owen Taylor,34.0,Islam,Private,199227.0,Not-in-family,White,Private,Edinburgh,0
31486,Miss Francis Lloyd,18.0,Islam,Private,251923.0,Own-child,White,Private,Edinburgh,0
31487,Ms. Keith Teresa Lees,43.0,Not Stated,Private,342567.0,Unmarried,White,Private,Edinburgh,0
31488,Vincent Fletcher,48.0,Islam,Private,185465.0,Husband,Black,Private,Edinburgh,0
31489,Ms. Scott Adams,28.0,Christianity,Private,225291.0,Not-in-family,White,Private,Edinburgh,0
31490,Mr. Tony Hammond,58.0,Christianity,Private,209423.0,Husband,White,Private,Edinburgh,0
31491,Mrs. Nicholas Miah,52.0,Islam,Local-gov,136823.0,Wife,White,Local-gov,Oxford,0
31492,Ms. Peter Caroline Quinn,18.0,Christianity,Private,39529.0,Own-child,White,Private,Edinburgh,0
31493,Miss Jamie Bell,38.0,Christianity,Private,60355.0,Unmarried,White,Private,Edinburgh,0
31494,Dylan Michael Alexander,21.0,Christianity,Private,166517.0,Own-child,White,Private,Edinburgh,0
31495,Damien Lewis Begum,44.0,Christianity,Private,191814.0,Husband,White,Private,Edinburgh,0
31496,Oliver Samuel Porter,59.0,Christianity,Private,154950.0,Husband,White,Private,Swindon,0
31497,Mr. Tom Warner,53.0,Not Stated,Local-gov,108083.0,Husband,White,Local-gov,Swindon,0
31498,Miss Christian Davies,39.0,Christianity,Private,89419.0,Not-in-family,Amer-Indian-Eskimo,Private,Edinburgh,0
31499,Steven Georgia Andrews,46.0,Christianity,Private,319637.0,Unmarried,White,Private,Edinburgh,0
31500,Mr. Martyn Edwards,27.0,Not Stated,Private,259585.0,Not-in-family,White,Private,Edinburgh,0
31501,Stephen Christian Anderson,26.0,Not Stated,Private,164488.0,Own-child,White,Private,Edinburgh,0
31502,Nathan Nicholas Wall,55.0,Christianity,Private,162205.0,Husband,White,Private,Edinburgh,0
31503,Leigh Kenneth Reid,46.0,Christianity,Self-emp-not-inc,34446.0,Husband,White,Self-emp-not-inc,Marianberg,0
31504,Ms. Robert Zoe Foster,58.0,Christianity,Federal-gov,72998.0,Not-in-family,Black,Federal-gov,Swindon,0
31505,Alex Wilkinson,30.0,Christianity,Local-gov,289442.0,Not-in-family,White,Local-gov,Edinburgh,0
31506,Mr. Dean Mason,30.0,Christianity,Private,190228.0,Husband,White,Private,Edinburgh,0
31507,Billy Collins,51.0,Not Stated,Self-emp-inc,208302.0,Husband,White,Self-emp-inc,Swindon,0
31508,Simon Bradley Rose,27.0,Christianity,Private,466224.0,Not-in-family,Black,Private,Edinburgh,0
31511,Mr. Gerard Wilkinson,42.0,Christianity,Self-emp-not-inc,170721.0,Husband,White,Self-emp-not-inc,Edinburgh,0
31512,Mr. Ryan Reed,51.0,Christianity,Private,112873.0,Husband,White,Private,Declanville,0
31513,Mr. Bryan Glenn Hughes,42.0,Christianity,Self-emp-not-inc,444134.0,Husband,White,Self-emp-not-inc,Edinburgh,0
31514,Mr. Roy Gardner,53.0,Christianity,Private,193116.0,Husband,White,Private,Oxford,0
31515,Mr. Jacob Taylor,45.0,Christianity,Federal-gov,206553.0,Not-in-family,White,Federal-gov,Leeds,0
31518,Dr. Callum Kevin Wright,37.0,Christianity,Private,123151.0,Husband,White,Private,Edinburgh,0
31520,Mr. Jeremy Farrell,27.0,Christianity,Private,223751.0,Not-in-family,White,Private,Edinburgh,0
31521,Miss Simon Rosie Green,21.0,Christianity,Private,176178.0,Own-child,White,Private,Edinburgh,0
31522,Dominic Antony Carr,44.0,Christianity,Private,206139.0,Husband,White,Private,Swindon,0
31523,Miss Joshua Roberts,25.0,Christianity,Private,205844.0,Own-child,Black,Private,Edinburgh,0
31524,Mr. Garry Fraser,25.0,Christianity,Private,198914.0,Unmarried,Black,Private,Edinburgh,0
31525,Mrs. Elliot Brown,33.0,Not Stated,Private,63079.0,Unmarried,Black,Private,Edinburgh,0
31527,Mr. Leonard Hall,18.0,Christianity,Private,188476.0,Own-child,White,Private,Edinburgh,0
31530,Christian Wilson,33.0,Christianity,Private,303942.0,Husband,White,Private,Edinburgh,0
31531,Charles Phillips,66.0,Christianity,Private,22313.0,Husband,White,Private,Bristol,0
31532,Mr. Jordan Brandon Nelson,29.0,Christianity,Private,138692.0,Husband,White,Private,Oxford,0
31533,Mr. Duncan Dale Jackson,24.0,Christianity,Private,113466.0,Not-in-family,White,Private,Edinburgh,0
31535,Mr. Jason Thompson,31.0,Christianity,Private,202450.0,Husband,White,Private,Leicester,0
31536,Stuart Richards,61.0,Christianity,?,198686.0,Husband,White,?,Nelsonland,0
31537,Philip Kelly,59.0,Christianity,Private,41374.0,Unmarried,Amer-Indian-Eskimo,Private,Edinburgh,0
31538,Mr. Bernard Morgan,50.0,Other religions,Self-emp-not-inc,189123.0,Husband,White,Self-emp-not-inc,Edinburgh,0
31539,Raymond Conor Smith,63.0,Christianity,Private,247483.0,Husband,White,Private,Lincoln,0
31541,Mr. Luke Woods,49.0,Christianity,Self-emp-not-inc,353012.0,Husband,White,Self-emp-not-inc,Swindon,0
31544,Mrs. Geoffrey Bethany Freeman,25.0,Christianity,Private,212302.0,Unmarried,White,Private,Edinburgh,0
31545,Philip Morris,37.0,Christianity,Private,248010.0,Husband,White,Private,Swindon,0
31546,Mrs. Glen Peters,21.0,Islam,Private,209483.0,Own-child,White,Private,Edinburgh,0
31547,Ian Henry Page,24.0,Christianity,Private,223231.0,Husband,Other,Private,Edinburgh,0
31548,Elliot Karl Walker,23.0,Christianity,Private,107190.0,Own-child,Black,Private,Edinburgh,0
31549,Dr. James Matthew Simpson,36.0,Not Stated,Federal-gov,403489.0,Husband,White,Federal-gov,Swindon,0
31550,Mrs. Damian Annette Connor,73.0,Hinduism,Private,426562.0,Not-in-family,Black,Private,Edinburgh,0
31551,Dr. Frank Stanley Davies,45.0,Not Stated,State-gov,321824.0,Husband,White,State-gov,Edinburgh,0
31552,Miss Albert Knight,21.0,Christianity,Private,142673.0,Not-in-family,White,Private,Edinburgh,0
31553,Mr. Martyn Ward,62.0,Christianity,Private,115023.0,Husband,White,Private,Swindon,0
31554,Miss John Marsh,20.0,Christianity,Private,34446.0,Not-in-family,White,Private,Edinburgh,0
31555,Miss Lewis Gibbs,25.0,Christianity,Private,226891.0,Other-relative,Asian-Pac-Islander,Private,Edinburgh,0
31556,Mr. Martin Connor Bryan,25.0,Christianity,Local-gov,124483.0,Not-in-family,Asian-Pac-Islander,Local-gov,Edinburgh,0
31557,Stewart Howe,33.0,Christianity,Private,100228.0,Not-in-family,Black,Private,Edinburgh,0
31558,Paul Holland,39.0,Christianity,Local-gov,111499.0,Wife,White,Local-gov,Swindon,0
31559,Mr. Gordon Bruce Lord,34.0,Christianity,Private,209317.0,Husband,White,Private,Edinburgh,0
31560,Miss Ross Victoria Noble,31.0,Christianity,Private,185410.0,Not-in-family,White,Private,Edinburgh,0
31561,Albert Justin Watkins,48.0,Christianity,Private,30457.0,Husband,White,Private,Oxford,0
31562,Mr. Reece Bernard Brown,23.0,Not Stated,Private,179413.0,Husband,White,Private,Edinburgh,0
31564,Kyle Brett Jarvis,28.0,Not Stated,Private,132686.0,Husband,White,Private,Swindon,0
31565,Samuel Taylor,58.0,Christianity,Private,163113.0,Not-in-family,White,Private,Edinburgh,0
31566,Peter Rose,47.0,Christianity,Private,218435.0,Unmarried,White,Private,Edinburgh,0
31568,Eric Rachel Cooper,54.0,Christianity,Local-gov,188772.0,Not-in-family,White,Local-gov,Edinburgh,0
31569,Paul Valerie Baker,68.0,Christianity,Private,105216.0,Not-in-family,White,Private,Edinburgh,0
31571,Ms. Tony June Thompson,41.0,Christianity,Private,164678.0,Unmarried,White,Private,Edinburgh,0
31572,Miss Jack Blake,40.0,Christianity,Private,191227.0,Not-in-family,White,Private,Swindon,0
31574,Darren Campbell,29.0,Christianity,Private,210464.0,Husband,White,Private,Edinburgh,0
31575,Ms. Philip Dorothy Young,39.0,Christianity,Private,126494.0,Unmarried,White,Private,Edinburgh,0
31576,Mr. Abdul Scott,19.0,Christianity,?,257343.0,Own-child,White,?,Edinburgh,0
31577,Mr. Declan Reid,61.0,Christianity,Self-emp-not-inc,166153.0,Husband,White,Self-emp-not-inc,North Lee,0
31578,Malcolm Hargreaves,21.0,Christianity,Private,435469.0,Own-child,White,Private,Edinburgh,0
31579,Mr. Keith Sam Clark,54.0,Christianity,Private,35557.0,Husband,White,Private,Swindon,0
31580,Mrs. Christopher Perry,19.0,Christianity,Private,138917.0,Own-child,Black,Private,Edinburgh,0
31582,Mr. Jacob Jones,42.0,Christianity,Private,169995.0,Husband,White,Private,Leeds,0
31583,Kevin Peter O'Brien,49.0,Christianity,State-gov,203039.0,Husband,White,State-gov,Edinburgh,0
31584,Mr. Gary Brown,37.0,Christianity,Private,100508.0,Husband,White,Private,Bristol,0
31585,Mr. Charlie Burton,22.0,Christianity,Private,279041.0,Own-child,Black,Private,Edinburgh,0
31586,Jordan Gibson,21.0,Christianity,Private,107658.0,Not-in-family,White,Private,Edinburgh,0
31587,Mr. Hugh Dean Mistry,21.0,Judaism,Private,188535.0,Not-in-family,White,Private,Edinburgh,0
31588,Barry Grace Wilson,26.0,Christianity,Private,243560.0,Unmarried,White,Private,Edinburgh,0
31590,David Walker,37.0,Christianity,Federal-gov,44364.0,Own-child,Black,Federal-gov,Edinburgh,0
31591,Graham Lisa Anderson,34.0,Christianity,Private,377283.0,Not-in-family,White,Private,Allenton,0
31592,Alexander Tracy Thomas,38.0,Christianity,Private,153685.0,Unmarried,Black,Private,Edinburgh,0
31593,Richard French,19.0,Christianity,?,217194.0,Own-child,White,?,Edinburgh,0
31596,Kevin Nixon,51.0,Christianity,Private,213290.0,Wife,White,Private,North Denise,0
31597,Karl Nolan,42.0,Christianity,Private,251239.0,Husband,White,Private,Bristol,0
31598,Mr. Benjamin Hawkins,34.0,Christianity,Private,244147.0,Husband,White,Private,Edinburgh,0
31599,Mr. Peter Scott Moore,44.0,Christianity,Private,139907.0,Own-child,White,Private,Oxford,0
31600,Mrs. Paul Day,44.0,Christianity,Local-gov,60735.0,Own-child,White,Local-gov,Edinburgh,0
31601,Mr. Gareth Harper,39.0,Christianity,Private,123031.0,Husband,Asian-Pac-Islander,Private,Edinburgh,0
31602,Mr. Terence Russell McKenzie,29.0,Christianity,Self-emp-inc,187450.0,Husband,White,Self-emp-inc,West Elaineport,0
31603,Mr. Owen Robinson,44.0,Christianity,Self-emp-not-inc,167280.0,Husband,White,Self-emp-not-inc,Oxford,0
31604,Mr. Brandon Fowler,45.0,Christianity,Private,216907.0,Not-in-family,White,Private,Edinburgh,0
31605,Ms. Edward Jackson,27.0,Islam,Private,189462.0,Not-in-family,White,Private,Edinburgh,0
31606,Miss Ashley Jackson,40.0,Christianity,State-gov,122011.0,Wife,White,State-gov,Edinburgh,0
31607,Mr. Toby Hutchinson,53.0,Christianity,Self-emp-inc,110445.0,Husband,White,Self-emp-inc,Bristol,0
31608,Mr. Kieran Damian White,56.0,Christianity,Private,65325.0,Husband,White,Private,Swindon,0
31610,Mr. Ross Gray,47.0,Christianity,Private,104632.0,Husband,Asian-Pac-Islander,Private,Swindon,0
31611,Elliot Jones,44.0,Christianity,Private,191149.0,Unmarried,White,Private,Edinburgh,0
31612,Mr. Dominic Wright,41.0,Christianity,Private,126868.0,Not-in-family,Black,Private,Edinburgh,0
31613,Mr. Josh Daly,35.0,Christianity,Self-emp-not-inc,207568.0,Husband,White,Self-emp-not-inc,Edinburgh,0
31614,Oliver Williams,30.0,Christianity,Private,121523.0,Husband,White,Private,Oxford,0
31615,Norman Wallace,20.0,Christianity,Private,87653.0,Own-child,White,Private,Edinburgh,0
31622,Kyle Lewis,44.0,Sikhism,Private,157614.0,Own-child,White,Private,Edinburgh,0
31623,Christopher Johnson,49.0,Christianity,Local-gov,223342.0,Not-in-family,White,Local-gov,Edinburgh,0
31624,Ms. Eric Mandy Murray,69.0,Christianity,Private,99491.0,Not-in-family,White,Private,Edinburgh,0
31625,Mr. Oliver Taylor,31.0,Christianity,Private,226443.0,Not-in-family,White,Private,Bristol,0
31627,Mr. Robert Wells,48.0,Christianity,Private,198223.0,Husband,White,Private,Edinburgh,0
31628,Matthew Cox,61.0,Christianity,Private,120067.0,Husband,White,Private,Bristol,0
31629,Ms. Raymond Harris,31.0,Christianity,Private,151484.0,Own-child,White,Private,Edinburgh,0
31631,Stewart Gail Walton,23.0,Christianity,Private,355686.0,Not-in-family,White,Private,Edinburgh,0
31635,Nathan Oliver,39.0,Christianity,Self-emp-inc,125324.0,Husband,White,Self-emp-inc,South Oliviaville,0
31638,Ms. Norman Davies,61.0,Christianity,Private,96660.0,Wife,White,Private,Swindon,0
31639,Ms. Antony Marian Griffiths,44.0,Christianity,Private,162108.0,Not-in-family,White,Private,West Deniston,0
31641,Ms. Trevor Brown,48.0,Christianity,Local-gov,178309.0,Not-in-family,White,Local-gov,Edinburgh,0
31643,Maurice Michael Smith,31.0,Christianity,Private,225053.0,Not-in-family,White,Private,Edinburgh,0
31644,Mrs. Victor Charlton,24.0,Christianity,Private,178818.0,Not-in-family,White,Private,Edinburgh,0
31646,Jonathan Bates,30.0,Not Stated,Private,262478.0,Own-child,Black,Private,Edinburgh,0
31647,Alex Hugh White,61.0,Christianity,Self-emp-inc,61040.0,Husband,White,Self-emp-inc,Sunderland,0
31648,Miss Darren Hancock,48.0,Christianity,Federal-gov,203505.0,Not-in-family,White,Federal-gov,Edinburgh,0
31650,Mr. Rhys Jones,44.0,Not Stated,State-gov,185832.0,Husband,White,State-gov,Swindon,0
31653,Jamie Charlie Brown,29.0,Christianity,Private,241895.0,Other-relative,White,Private,Edinburgh,0
31654,Mr. Terry Jack Horton,23.0,Christianity,Private,234108.0,Own-child,White,Private,Edinburgh,0
31655,Miss Darren Katy Taylor,20.0,Christianity,Private,200450.0,Own-child,White,Private,Edinburgh,0
31659,Thomas Nelson,44.0,Christianity,Private,174491.0,Unmarried,Black,Private,Edinburgh,0
31661,Mr. Bernard Jackson,52.0,Christianity,Private,202930.0,Not-in-family,White,Private,Swindon,0
31662,Ms. Henry Nicola Ford,19.0,Christianity,Private,71792.0,Own-child,Asian-Pac-Islander,Private,Edinburgh,0
31666,Mr. Luke Matthews,21.0,Not Stated,Private,129674.0,Not-in-family,Black,Private,Edinburgh,0
31668,Mitchell Carr,41.0,Christianity,Private,67065.0,Husband,White,Private,Swindon,0
31671,Gregory Arthur Roberts,37.0,Christianity,Private,374983.0,Husband,White,Private,Oxford,0
31674,Josh Barton,39.0,Christianity,Private,174242.0,Husband,White,Private,Leeds,0
31676,Reece Ashley Hall,55.0,Not Stated,?,136819.0,Husband,White,?,Leeds,0
31677,Connor Gibson,39.0,Christianity,Private,188503.0,Wife,White,Private,Swindon,0
31679,Mr. Justin Thomas,28.0,Christianity,Private,219863.0,Husband,White,Private,Edinburgh,0
31682,Mrs. Ben Harris,31.0,Christianity,Private,225779.0,Not-in-family,White,Private,Edinburgh,0
31684,Malcolm Jonathan Armstrong,44.0,Christianity,Self-emp-inc,175485.0,Husband,White,Self-emp-inc,Swindon,0
31685,Ms. Robert Fox,32.0,Christianity,Private,43403.0,Not-in-family,White,Private,Edinburgh,0
31686,Mr. Shane Dominic Harris,68.0,Christianity,?,182378.0,Husband,White,?,Swindon,0
31687,Martin Horton,35.0,Hinduism,Private,113322.0,Husband,White,Private,Leicester,0
31689,Nathan Connor Ward,29.0,Christianity,Private,405793.0,Husband,White,Private,Oxford,0
31691,Marc Fletcher,29.0,Christianity,Private,132686.0,Husband,White,Private,Oxford,0
31692,Iain Clarke,31.0,Not Stated,Private,169104.0,Other-relative,Asian-Pac-Islander,Private,Edinburgh,0
31693,Julian Cooper,21.0,Christianity,Private,217467.0,Own-child,White,Private,Edinburgh,0
31695,Mrs. Michael Jodie Lewis,30.0,Christianity,Private,46987.0,Not-in-family,White,Private,Edinburgh,0
31696,Mr. James O'Brien,43.0,Hinduism,Self-emp-inc,120277.0,Husband,White,Self-emp-inc,New Carole,0
31697,Ms. Abdul Gould,40.0,Christianity,Private,130620.0,Unmarried,Other,Private,Edinburgh,0
31698,Mr. Brett Taylor,46.0,Christianity,Federal-gov,359808.0,Not-in-family,White,Federal-gov,Leicester,0
31699,Sean Malcolm Norton,20.0,Christianity,Private,197997.0,Own-child,White,Private,Edinburgh,0
31700,Jordan Antony Green,50.0,Christianity,Private,65408.0,Husband,White,Private,Lydiachester,0
31701,Mr. Dean Jeremy Moore,24.0,Islam,Private,177526.0,Own-child,White,Private,Edinburgh,0
31702,Luke Alexander Davies,35.0,Christianity,Private,81206.0,Not-in-family,Black,Private,Edinburgh,0
31703,Mr. Phillip Riley,31.0,Christianity,State-gov,373432.0,Husband,White,State-gov,Swindon,0
31704,Leslie Scott,20.0,Christianity,?,162667.0,Unmarried,White,?,Edinburgh,0
31705,Mr. Trevor Barrett,51.0,Christianity,Self-emp-inc,192973.0,Husband,Black,Self-emp-inc,Swindon,0
31707,Gregory Howe,36.0,Christianity,Private,184659.0,Husband,White,Private,Callumside,0
31708,Mr. Liam Myers,43.0,Christianity,Private,218558.0,Not-in-family,White,Private,Edinburgh,0
31710,Mr. Clifford Brian Adams,73.0,Christianity,Self-emp-not-inc,29306.0,Husband,White,Self-emp-not-inc,Leeds,0
31711,Mr. Mark Kieran Stewart,49.0,Christianity,Private,348144.0,Not-in-family,White,Private,Edinburgh,0
31712,Miss Wayne Anderson,48.0,Christianity,Private,217019.0,Unmarried,Black,Private,Edinburgh,0
31713,Ms. Ian Armstrong,73.0,Christianity,Private,195184.0,Unmarried,White,Private,Edinburgh,0
31714,Ashley Khan,51.0,Christianity,Private,248619.0,Husband,White,Private,Bristol,0
31715,Mr. Gerald Skinner,24.0,Christianity,Federal-gov,287988.0,Not-in-family,White,Federal-gov,Edinburgh,0
31717,Miss Andrew Porter,74.0,Christianity,?,248833.0,Wife,White,?,Edinburgh,0
31718,Dean Kieran Todd,55.0,Christianity,Self-emp-not-inc,193374.0,Not-in-family,White,Self-emp-not-inc,Edinburgh,0
31719,Mr. Damien Wood,61.0,Christianity,Self-emp-inc,181196.0,Husband,White,Self-emp-inc,Swindon,0
31720,Dominic Clarke,34.0,Christianity,Private,53042.0,Own-child,Black,Private,Edinburgh,0
31721,Mr. Sean Robinson,23.0,Buddhism,Private,326334.0,Own-child,White,Private,Edinburgh,0
31723,Ms. Mitchell Turner,35.0,Christianity,Private,340458.0,Unmarried,White,Private,Edinburgh,0
31724,Alan Graham O'Brien,48.0,Christianity,Local-gov,228372.0,Husband,White,Local-gov,Swindon,0
31726,Mr. Craig Lee,32.0,Christianity,Private,164190.0,Own-child,White,Private,Edinburgh,0
31727,Alex Adams,32.0,Christianity,Private,54929.0,Not-in-family,White,Private,Leeds,0
31729,Mr. Sean Dale Walker,31.0,Christianity,Federal-gov,68330.0,Not-in-family,White,Federal-gov,Edinburgh,0
31730,Ms. James Hunt,48.0,Christianity,Private,169180.0,Not-in-family,White,Private,Bristol,0
31734,Mr. Roger Arnold,32.0,Christianity,Self-emp-inc,113543.0,Husband,White,Self-emp-inc,Edinburgh,0
31738,Kyle Lee,18.0,Christianity,Private,151141.0,Own-child,White,Private,Edinburgh,0
31739,Mr. Duncan Williams,22.0,Christianity,Private,50411.0,Not-in-family,White,Private,Edinburgh,0
31741,Benjamin Joan Roberts,50.0,Christianity,Private,71898.0,Wife,Asian-Pac-Islander,Private,Edinburgh,0
31745,Gerald Derek Wilkinson,22.0,Christianity,Private,174043.0,Not-in-family,White,Private,Edinburgh,0
31746,Mr. Toby Wilson,47.0,Christianity,Private,109089.0,Not-in-family,White,Private,Edinburgh,0
31748,Martin Williams,70.0,Christianity,Private,159522.0,Unmarried,Black,Private,Edinburgh,0
31750,Billy Day,59.0,Christianity,Private,147989.0,Husband,White,Private,Swindon,0
31751,Oliver Alexandra Harrison,42.0,Christianity,Federal-gov,70240.0,Unmarried,Asian-Pac-Islander,Federal-gov,Edinburgh,0
31752,Dr. Kevin Thompson,23.0,Christianity,Private,62339.0,Own-child,White,Private,Edinburgh,0
31753,Leon Lyons,20.0,Christianity,Private,217807.0,Own-child,White,Private,Edinburgh,0
31758,Mrs. Alexander Stephenson,60.0,Christianity,?,124487.0,Not-in-family,White,?,Edinburgh,0
31759,Denis Metcalfe,44.0,Christianity,Self-emp-not-inc,47261.0,Husband,White,Self-emp-not-inc,Leeds,0
31760,Denis Arthur Brown,29.0,Christianity,Private,39484.0,Husband,White,Private,Swindon,0
31761,Mr. Adam Connolly,55.0,Not Stated,Private,377061.0,Husband,White,Private,Swindon,0
